Invoice_ID;InvoiceNo;InvoiceDate;Customer_ID;Payment_Method;Operation
696;551420;4/28/2011;286;3;Sale
697;562853;8/9/2011;286;2;Sale
698;580048;12/1/2011;286;1;Sale
699;580118;12/1/2011;286;3;Sale
700;553488;5/17/2011;287;4;Sale
701;556475;6/10/2011;287;1;Sale
702;C549822;4/5/2011;289;3;Return
703;553173;5/13/2011;291;1;Sale
704;574278;11/3/2011;291;4;Sale
705;580127;12/1/2011;291;1;Sale
706;580750;12/5/2011;291;1;Sale
707;570215;10/7/2011;292;4;Sale
708;C569981;10/6/2011;292;1;Return
709;570247;10/9/2011;293;2;Sale
710;C543368;1/31/2011;294;2;Return
711;562044;8/1/2011;295;3;Sale
712;536460;12/1/2010;296;2;Sale
713;547154;3/21/2011;296;4;Sale
714;549123;4/6/2011;296;2;Sale
715;574717;11/6/2011;296;3;Sale
716;C552423;5/4/2011;296;3;Return
717;C569949;10/3/2011;296;2;Return
718;536819;12/2/2010;297;2;Sale
719;577744;11/21/2011;297;4;Sale
720;575755;11/10/2011;298;4;Sale
721;C545852;3/3/2011;298;4;Return
722;540033;1/4/2011;299;2;Sale
723;555566;6/5/2011;299;3;Sale
724;568514;9/27/2011;299;2;Sale
725;545898;3/7/2011;300;4;Sale
726;547088;3/20/2011;300;3;Sale
727;559156;7/6/2011;300;2;Sale
728;573601;10/31/2011;300;4;Sale
729;C562147;7/28/2011;300;1;Return
730;C576831;11/14/2011;300;4;Return
731;547644;3/24/2011;302;1;Sale
732;562602;8/5/2011;302;2;Sale
733;573596;10/31/2011;302;4;Sale
734;C565050;8/26/2011;302;1;Return
735;C569549;9/29/2011;302;1;Return
736;550007;4/13/2011;303;4;Sale
737;558813;7/3/2011;303;3;Sale
738;558880;7/4/2011;303;1;Sale
739;581237;12/7/2011;304;1;Sale
740;552294;5/8/2011;306;3;Sale
741;555932;6/7/2011;306;4;Sale
742;562585;8/5/2011;306;4;Sale
743;562053;8/1/2011;307;2;Sale
744;580882;12/6/2011;307;4;Sale
745;542146;1/25/2011;308;4;Sale
746;566849;9/14/2011;308;1;Sale
747;545670;3/4/2011;309;3;Sale
748;552184;5/6/2011;309;1;Sale
749;565445;9/4/2011;309;3;Sale
750;575633;11/10/2011;309;4;Sale
751;553317;5/15/2011;310;2;Sale
752;560892;7/21/2011;310;1;Sale
753;565067;8/31/2011;310;4;Sale
754;569494;10/4/2011;310;4;Sale
755;579328;11/28/2011;310;3;Sale
756;C567532;9/15/2011;310;2;Return
757;537044;12/5/2010;311;4;Sale
758;541431;1/18/2011;311;2;Sale
759;557326;6/19/2011;311;2;Sale
760;560357;7/17/2011;311;1;Sale
761;574077;11/2/2011;311;1;Sale
762;548732;4/3/2011;312;4;Sale
763;563093;8/11/2011;312;4;Sale
764;580532;12/4/2011;312;4;Sale
765;C562030;7/26/2011;312;1;Return
766;565753;9/6/2011;313;2;Sale
767;576540;11/15/2011;313;4;Sale
768;566495;9/12/2011;314;1;Sale
769;578633;11/24/2011;314;3;Sale
770;579464;11/29/2011;314;3;Sale
771;550350;4/17/2011;315;3;Sale
772;570414;10/10/2011;315;4;Sale
773;572918;10/26/2011;315;1;Sale
774;576589;11/15/2011;316;2;Sale
775;581399;12/8/2011;316;2;Sale
776;537210;12/5/2010;317;1;Sale
777;577606;11/20/2011;317;1;Sale
778;580671;12/5/2011;317;1;Sale
779;558718;7/1/2011;318;4;Sale
780;561618;7/27/2011;318;4;Sale
781;568997;9/29/2011;318;3;Sale
782;C569944;10/3/2011;319;3;Return
783;543399;2/7/2011;320;1;Sale
784;548358;3/30/2011;320;3;Sale
785;558501;6/29/2011;320;1;Sale
786;566310;9/11/2011;320;1;Sale
787;560274;7/17/2011;321;4;Sale
788;538596;12/13/2010;323;2;Sale
789;567914;9/22/2011;323;1;Sale
790;558040;6/23/2011;324;4;Sale
791;562722;8/8/2011;324;2;Sale
792;565192;9/1/2011;324;1;Sale
793;545871;3/7/2011;325;4;Sale
794;C542916;1/28/2011;325;3;Return
795;557617;6/21/2011;326;3;Sale
796;564429;8/24/2011;326;3;Sale
797;543395;2/7/2011;327;4;Sale
798;556330;6/10/2011;327;4;Sale
799;576671;11/16/2011;328;1;Sale
800;578100;11/22/2011;328;1;Sale
801;C557282;6/14/2011;328;1;Return
802;C577066;11/14/2011;328;4;Return
803;542258;1/26/2011;329;3;Sale
804;557896;6/23/2011;329;4;Sale
805;C542427;1/25/2011;329;4;Return
806;552330;5/8/2011;330;2;Sale
807;566259;9/9/2011;330;4;Sale
808;575682;11/10/2011;330;3;Sale
809;577527;11/20/2011;330;1;Sale
810;546775;3/16/2011;331;2;Sale
811;562935;8/10/2011;331;4;Sale
812;564660;8/26/2011;331;1;Sale
813;537067;12/5/2010;333;1;Sale
814;541012;1/13/2011;333;2;Sale
815;556537;6/12/2011;333;1;Sale
816;560437;7/18/2011;333;2;Sale
817;C540784;1/5/2011;333;4;Return
818;550213;4/14/2011;334;1;Sale
819;555856;6/7/2011;334;4;Sale
820;567346;9/19/2011;334;4;Sale
821;578535;11/24/2011;334;4;Sale
822;536967;12/3/2010;337;3;Sale
823;545084;2/27/2011;337;3;Sale
824;558294;6/27/2011;337;3;Sale
825;558470;6/29/2011;337;2;Sale
826;556197;6/9/2011;338;1;Sale
827;C563554;8/10/2011;338;4;Return
828;C574028;10/28/2011;338;4;Return
829;553573;5/17/2011;339;4;Sale
830;570882;10/12/2011;339;2;Sale
831;C542421;1/25/2011;339;2;Return
832;574891;11/7/2011;340;2;Sale
833;575136;11/8/2011;340;3;Sale
834;551530;4/28/2011;341;1;Sale
835;560302;7/17/2011;342;4;Sale
836;577746;11/21/2011;343;1;Sale
837;C542259;1/21/2011;344;2;Return
838;C577151;11/15/2011;344;2;Return
839;539093;12/16/2010;345;2;Sale
840;547657;3/24/2011;346;2;Sale
841;573134;10/27/2011;346;1;Sale
842;C556938;6/13/2011;346;2;Return
843;573170;10/27/2011;347;3;Sale
844;555572;6/5/2011;348;2;Sale
845;541792;1/21/2011;349;3;Sale
846;553181;5/13/2011;349;1;Sale
847;564370;8/24/2011;349;2;Sale
848;568147;9/23/2011;349;4;Sale
849;580679;12/5/2011;349;3;Sale
850;539650;12/20/2010;350;4;Sale
851;562965;8/10/2011;350;2;Sale
852;555536;6/3/2011;351;1;Sale
853;569081;9/29/2011;352;2;Sale
854;553863;5/19/2011;353;2;Sale
855;573814;10/31/2011;353;4;Sale
856;C565848;8/31/2011;353;3;Return
857;540544;1/9/2011;354;3;Sale
858;542511;1/28/2011;354;1;Sale
859;545047;2/25/2011;355;2;Sale
860;555519;6/3/2011;355;2;Sale
861;C549931;4/8/2011;355;2;Return
862;538077;12/9/2010;356;1;Sale
863;577038;11/17/2011;356;1;Sale
864;550496;4/18/2011;357;2;Sale
865;564551;8/25/2011;358;2;Sale
866;569664;10/5/2011;358;3;Sale
867;570424;10/10/2011;358;4;Sale
868;552731;5/10/2011;359;2;Sale
869;554323;5/23/2011;359;2;Sale
870;560820;7/20/2011;359;1;Sale
871;552289;5/8/2011;360;3;Sale
872;580295;12/2/2011;360;4;Sale
873;565853;9/6/2011;361;4;Sale
874;578263;11/23/2011;361;1;Sale
875;552034;5/5/2011;362;3;Sale
876;556740;6/13/2011;362;3;Sale
877;557572;6/20/2011;362;2;Sale
878;557949;6/23/2011;362;2;Sale
879;571044;10/13/2011;362;1;Sale
880;540839;1/11/2011;363;3;Sale
881;557216;6/16/2011;363;2;Sale
882;C560045;7/10/2011;363;4;Return
883;542152;1/26/2011;364;2;Sale
884;563094;8/11/2011;364;1;Sale
885;577396;11/18/2011;365;4;Sale
886;556501;6/12/2011;366;4;Sale
887;538870;12/14/2010;367;4;Sale
888;546877;3/17/2011;367;3;Sale
889;549790;4/12/2011;367;3;Sale
890;558456;6/28/2011;367;3;Sale
891;560438;7/18/2011;367;1;Sale
892;568162;9/23/2011;367;3;Sale
893;552892;5/11/2011;368;4;Sale
894;553847;5/19/2011;368;1;Sale
895;542713;1/31/2011;369;2;Sale
896;546853;3/17/2011;369;4;Sale
897;C563856;8/15/2011;369;4;Return
898;552845;5/11/2011;370;4;Sale
899;560411;7/18/2011;370;3;Sale
900;562948;8/10/2011;370;1;Sale
901;C544584;2/16/2011;370;4;Return
902;562420;8/4/2011;371;1;Sale
903;581119;12/7/2011;371;3;Sale
904;542121;1/25/2011;372;1;Sale
905;558887;7/4/2011;372;4;Sale
906;566823;9/14/2011;372;4;Sale
907;570695;10/11/2011;372;3;Sale
908;553040;5/12/2011;374;1;Sale
909;555701;6/6/2011;374;3;Sale
910;564198;8/23/2011;375;1;Sale
911;558387;6/28/2011;376;2;Sale
912;565467;9/4/2011;377;2;Sale
913;C543757;2/8/2011;377;3;Return
914;544333;2/17/2011;378;4;Sale
915;558271;6/27/2011;378;4;Sale
916;574682;11/6/2011;378;2;Sale
917;577848;11/21/2011;378;4;Sale
918;553887;5/19/2011;379;2;Sale
919;554553;5/24/2011;380;4;Sale
920;569728;10/5/2011;381;4;Sale
921;C553561;5/12/2011;381;3;Return
922;540420;1/7/2011;383;4;Sale
923;559107;7/5/2011;383;2;Sale
924;543618;2/10/2011;384;4;Sale
925;561617;7/27/2011;384;4;Sale
926;566284;9/11/2011;384;2;Sale
927;C542395;1/25/2011;384;3;Return
928;563843;8/19/2011;385;3;Sale
929;578843;11/25/2011;385;1;Sale
930;C566084;9/1/2011;385;3;Return
931;542266;1/26/2011;388;1;Sale
932;543377;2/7/2011;388;2;Sale
933;555580;6/5/2011;388;2;Sale
934;555930;6/7/2011;388;1;Sale
935;571641;10/17/2011;388;1;Sale
936;580111;12/1/2011;388;2;Sale
937;C567520;9/15/2011;388;4;Return
938;C571329;10/11/2011;388;1;Return
939;560203;7/14/2011;389;1;Sale
940;569012;9/29/2011;389;4;Sale
941;579743;11/30/2011;389;4;Sale
942;546279;3/10/2011;390;3;Sale
943;555921;6/7/2011;390;3;Sale
944;564543;8/25/2011;390;4;Sale
945;565916;9/7/2011;390;4;Sale
946;575191;11/8/2011;390;2;Sale
947;540547;1/9/2011;391;1;Sale
948;552672;5/10/2011;393;3;Sale
949;568907;9/29/2011;393;2;Sale
950;575884;11/11/2011;393;3;Sale
951;C562121;7/28/2011;393;3;Return
952;569131;9/30/2011;394;1;Sale
953;579503;11/29/2011;394;3;Sale
954;544155;2/16/2011;395;2;Sale
955;552542;5/9/2011;395;1;Sale
956;552820;5/11/2011;395;3;Sale
957;561955;7/31/2011;395;1;Sale
958;570183;10/7/2011;395;1;Sale
959;551858;5/4/2011;396;3;Sale
960;560651;7/19/2011;396;2;Sale
961;563576;8/17/2011;396;3;Sale
962;538523;12/13/2010;397;3;Sale
963;539078;12/16/2010;397;3;Sale
964;570428;10/10/2011;398;3;Sale
965;578802;11/25/2011;398;2;Sale
966;C543644;2/3/2011;398;3;Return
967;C559253;7/1/2011;398;4;Return
968;552315;5/8/2011;399;4;Sale
969;568207;9/25/2011;399;4;Sale
970;575582;11/9/2011;400;2;Sale
971;556038;6/8/2011;401;3;Sale
972;576932;11/16/2011;401;2;Sale
973;577295;11/18/2011;401;4;Sale
974;579510;11/29/2011;401;3;Sale
975;539588;12/20/2010;402;4;Sale
976;540521;1/9/2011;402;1;Sale
977;C564971;8/25/2011;403;1;Return
978;544356;2/17/2011;404;3;Sale
979;546990;3/18/2011;404;3;Sale
980;552833;5/11/2011;404;2;Sale
981;559436;7/7/2011;404;4;Sale
982;C547988;3/23/2011;404;1;Return
983;C565422;8/31/2011;405;3;Return
984;541609;1/20/2011;406;3;Sale
985;546780;3/16/2011;406;4;Sale
986;545322;3/1/2011;407;3;Sale
987;C574499;11/2/2011;407;3;Return
988;573005;10/26/2011;408;1;Sale
989;581135;12/7/2011;408;4;Sale
990;557799;6/22/2011;409;4;Sale
991;558386;6/28/2011;409;4;Sale
992;574081;11/2/2011;409;3;Sale
993;C579893;11/29/2011;410;1;Return
994;563061;8/11/2011;411;3;Sale
995;542079;1/25/2011;413;2;Sale
996;564646;8/25/2011;413;3;Sale
997;578937;11/25/2011;413;1;Sale
998;536742;12/2/2010;414;3;Sale
999;577361;11/18/2011;414;1;Sale
1000;C544080;2/11/2011;414;3;Return
1001;C573766;10/27/2011;414;2;Return
1002;570286;10/9/2011;415;2;Sale
1003;C560123;7/11/2011;415;4;Return
1004;547990;3/28/2011;416;3;Sale
1005;560562;7/19/2011;416;4;Sale
1006;568829;9/28/2011;416;1;Sale
1007;C564213;8/18/2011;416;1;Return
1008;547089;3/20/2011;417;4;Sale
1009;548645;4/1/2011;417;4;Sale
1010;556460;6/10/2011;417;4;Sale
1011;557468;6/20/2011;417;1;Sale
1012;546250;3/10/2011;418;1;Sale
1013;575084;11/8/2011;418;3;Sale
1014;575673;11/10/2011;418;3;Sale
1015;C540112;12/20/2010;418;3;Return
1016;540474;1/7/2011;419;2;Sale
1017;543345;2/7/2011;419;1;Sale
1018;551662;5/3/2011;419;2;Sale
1019;C538803;12/13/2010;419;3;Return
1020;C578136;11/20/2011;419;2;Return
1021;548549;3/31/2011;420;4;Sale
1022;551734;5/3/2011;420;3;Sale
1023;559024;7/5/2011;420;3;Sale
1024;575322;11/9/2011;420;4;Sale
1025;576322;11/14/2011;420;1;Sale
1026;540673;1/10/2011;421;2;Sale
1027;559692;7/11/2011;421;4;Sale
1028;C566384;9/6/2011;421;2;Return
1029;539580;12/20/2010;422;4;Sale
1030;542923;2/1/2011;422;2;Sale
1031;548316;3/30/2011;422;3;Sale
1032;555247;5/31/2011;422;1;Sale
1033;C568232;9/22/2011;422;2;Return
1034;563017;8/10/2011;423;4;Sale
1035;542710;1/31/2011;424;1;Sale
1036;555495;6/2/2011;424;4;Sale
1037;565152;9/1/2011;424;2;Sale
1038;577059;11/17/2011;424;4;Sale
1039;C559467;7/4/2011;424;4;Return
1040;562157;8/2/2011;425;3;Sale
1041;571502;10/17/2011;425;1;Sale
1042;C550533;4/14/2011;425;2;Return
1043;543988;2/14/2011;426;2;Sale
1044;546636;3/15/2011;426;4;Sale
1045;550768;4/20/2011;426;3;Sale
1046;C560572;7/15/2011;426;2;Return
1047;C573021;10/24/2011;427;3;Return
1048;C550494;4/14/2011;428;2;Return
1049;C577073;11/14/2011;428;1;Return
1050;C543635;2/2/2011;429;3;Return
1051;538209;12/10/2010;430;2;Sale
1052;569685;10/5/2011;431;4;Sale
1053;572960;10/26/2011;431;3;Sale
1054;578524;11/24/2011;431;1;Sale
1055;C558884;6/28/2011;431;1;Return
1056;539296;12/16/2010;432;4;Sale
1057;566325;9/11/2011;432;1;Sale
1058;581358;12/8/2011;432;3;Sale
1059;C568410;9/22/2011;432;4;Return
1060;580541;12/4/2011;433;3;Sale
1061;C544830;2/18/2011;434;1;Return
1062;561633;7/28/2011;435;3;Sale
1063;567619;9/20/2011;435;2;Sale
1064;542707;1/31/2011;436;1;Sale
1065;546861;3/17/2011;436;3;Sale
1066;555928;6/7/2011;437;2;Sale
1067;560605;7/19/2011;437;1;Sale
1068;537362;12/6/2010;438;4;Sale
1069;545158;2/28/2011;438;2;Sale
1070;554057;5/20/2011;438;2;Sale
1071;576652;11/15/2011;438;1;Sale
1072;577320;11/18/2011;438;3;Sale
1073;543371;2/7/2011;439;1;Sale
1074;543519;2/8/2011;439;3;Sale
1075;561689;7/28/2011;439;4;Sale
1076;562600;8/5/2011;439;4;Sale
1077;537605;12/7/2010;440;1;Sale
1078;572314;10/21/2011;440;2;Sale
1079;C546907;3/14/2011;440;1;Return
1080;539473;12/19/2010;441;4;Sale
1081;551652;5/3/2011;441;2;Sale
1082;558574;6/30/2011;441;2;Sale
1083;579572;11/29/2011;441;2;Sale
1084;553730;5/18/2011;442;1;Sale
1085;579182;11/28/2011;442;2;Sale
1086;545993;3/8/2011;443;4;Sale
1087;557264;6/17/2011;443;4;Sale
1088;571303;10/16/2011;444;4;Sale
1089;576064;11/13/2011;444;1;Sale
1090;549448;4/8/2011;446;4;Sale
1091;566563;9/12/2011;447;4;Sale
1092;568469;9/26/2011;447;4;Sale
1093;C571346;10/12/2011;448;4;Return
1094;580136;12/1/2011;449;2;Sale
1095;539318;12/16/2010;450;2;Sale
1096;561056;7/24/2011;450;3;Sale
1097;540732;1/11/2011;451;4;Sale
1098;559697;7/11/2011;451;4;Sale
1099;537458;12/7/2010;452;3;Sale
1100;537419;12/6/2010;455;1;Sale
1101;537895;12/9/2010;455;2;Sale
1102;542470;1/28/2011;455;1;Sale
1103;C542376;1/24/2011;455;4;Return
1104;C569958;10/4/2011;455;1;Return
1105;543674;2/11/2011;456;1;Sale
1106;550649;4/19/2011;456;2;Sale
1107;558771;7/1/2011;459;3;Sale
1108;542586;1/28/2011;461;4;Sale
1109;558232;6/26/2011;461;3;Sale
1110;567638;9/21/2011;461;1;Sale
1111;569529;10/4/2011;461;4;Sale
1112;571920;10/19/2011;461;1;Sale
1113;C543972;2/11/2011;461;1;Return
1114;566631;9/13/2011;462;2;Sale
1115;576560;11/15/2011;462;2;Sale
1116;C557637;6/16/2011;462;2;Return
1117;559888;7/12/2011;463;4;Sale
1118;579937;11/30/2011;463;3;Sale
1119;541004;1/13/2011;464;4;Sale
1120;577072;11/17/2011;464;1;Sale
1121;C573079;10/24/2011;464;4;Return
1122;539053;12/15/2010;465;3;Sale
1123;540249;1/5/2011;465;2;Sale
1124;575657;11/10/2011;465;4;Sale
1125;571730;10/18/2011;466;3;Sale
1126;553417;5/16/2011;467;4;Sale
1127;556784;6/14/2011;467;2;Sale
1128;567168;9/16/2011;467;3;Sale
1129;549130;4/6/2011;468;4;Sale
1130;577778;11/21/2011;468;4;Sale
1131;537196;12/5/2010;469;2;Sale
1132;542591;1/28/2011;469;3;Sale
1133;559360;7/7/2011;469;1;Sale
1134;568938;9/29/2011;469;3;Sale
1135;574873;11/7/2011;469;1;Sale
1136;577167;11/17/2011;469;2;Sale
1137;566606;9/13/2011;470;4;Sale
1138;566049;9/8/2011;471;4;Sale
1139;541607;1/19/2011;472;3;Sale
1140;552461;5/9/2011;472;3;Sale
1141;537245;12/6/2010;473;2;Sale
1142;541840;1/21/2011;473;2;Sale
1143;575574;11/9/2011;473;4;Sale
1144;C555366;5/31/2011;473;1;Return
1145;C564960;8/25/2011;473;4;Return
1146;C577163;11/15/2011;473;3;Return
1147;541800;1/21/2011;474;2;Sale
1148;551882;5/4/2011;474;2;Sale
1149;C563226;8/9/2011;474;2;Return
1150;541847;1/23/2011;475;4;Sale
1151;550901;4/20/2011;476;4;Sale
1152;562437;8/4/2011;476;2;Sale
1153;578025;11/22/2011;477;4;Sale
1154;580024;11/30/2011;477;4;Sale
1155;554520;5/24/2011;478;4;Sale
1156;573595;10/31/2011;478;1;Sale
1157;549733;4/11/2011;479;3;Sale
1158;570669;10/11/2011;479;1;Sale
1159;548977;4/5/2011;480;3;Sale
1160;577602;11/20/2011;480;4;Sale
1161;549129;4/6/2011;481;2;Sale
1162;576259;11/14/2011;482;4;Sale
1163;579265;11/28/2011;482;2;Sale
1164;536616;12/2/2010;483;3;Sale
1165;547102;3/20/2011;483;2;Sale
1166;555854;6/7/2011;483;1;Sale
1167;572328;10/23/2011;483;1;Sale
1168;550002;4/13/2011;485;1;Sale
1169;578691;11/24/2011;485;4;Sale
1170;544684;2/22/2011;486;1;Sale
1171;549967;4/13/2011;486;4;Sale
1172;C567682;9/19/2011;486;2;Return
1173;536992;12/3/2010;487;2;Sale
1174;556781;6/14/2011;487;2;Sale
1175;558430;6/28/2011;487;2;Sale
1176;561908;7/31/2011;489;1;Sale
1177;580963;12/6/2011;489;4;Sale
1178;560288;7/17/2011;490;2;Sale
1179;568193;9/25/2011;490;4;Sale
1180;571559;10/17/2011;490;2;Sale
1181;579546;11/29/2011;491;4;Sale
1182;C562617;8/2/2011;491;3;Return
1183;C566966;9/14/2011;491;4;Return
1184;540146;1/5/2011;492;2;Sale
1185;548735;4/3/2011;492;3;Sale
1186;551138;4/26/2011;492;1;Sale
1187;552176;5/6/2011;492;1;Sale
1188;563019;8/10/2011;492;1;Sale
1189;571508;10/17/2011;492;3;Sale
1190;569769;10/5/2011;493;2;Sale
1191;C560408;7/13/2011;493;2;Return
1192;537846;12/8/2010;494;1;Sale
1193;552713;5/10/2011;494;2;Sale
1194;554840;5/26/2011;494;4;Sale
1195;568153;9/23/2011;494;3;Sale
1196;545582;3/3/2011;495;2;Sale
1197;564846;8/28/2011;495;1;Sale
1198;574745;11/6/2011;495;2;Sale
1199;C554343;5/19/2011;495;1;Return
1200;554508;5/24/2011;496;2;Sale
1201;564958;8/30/2011;496;4;Sale
1202;C559983;7/8/2011;496;1;Return
1203;544940;2/24/2011;497;4;Sale
1204;564171;8/23/2011;497;3;Sale
1205;C567940;9/21/2011;497;3;Return
1206;543774;2/11/2011;499;1;Sale
1207;546247;3/10/2011;499;2;Sale
1208;561809;7/29/2011;499;2;Sale
1209;578028;11/22/2011;499;3;Sale
1210;553046;5/12/2011;500;1;Sale
1211;559127;7/5/2011;500;3;Sale
1212;C546238;3/7/2011;501;4;Return
1213;581482;12/8/2011;502;2;Sale
1214;558758;7/1/2011;504;4;Sale
1215;561592;7/27/2011;504;2;Sale
1216;572907;10/26/2011;504;3;Sale
1217;C559003;6/29/2011;504;2;Return
1218;546832;3/16/2011;505;3;Sale
1219;580044;12/1/2011;505;4;Sale
1220;571404;10/16/2011;507;4;Sale
1221;544440;2/18/2011;508;3;Sale
1222;566075;9/8/2011;508;1;Sale
1223;576772;11/16/2011;508;4;Sale
1224;577617;11/20/2011;508;3;Sale
1225;565618;9/5/2011;509;4;Sale
1226;C570207;10/6/2011;509;1;Return
1227;570500;10/10/2011;510;3;Sale
1228;C575679;11/8/2011;511;3;Return
1229;543733;2/11/2011;512;4;Sale
1230;565616;9/5/2011;513;4;Sale
1231;579909;11/30/2011;513;3;Sale
1232;580539;12/4/2011;513;2;Sale
1233;544349;2/17/2011;514;3;Sale
1234;546974;3/18/2011;514;1;Sale
1235;577036;11/17/2011;514;1;Sale
1236;545279;3/1/2011;515;4;Sale
1237;552857;5/11/2011;515;3;Sale
1238;567639;9/21/2011;515;4;Sale
1239;580607;12/4/2011;515;2;Sale
1240;C566958;9/13/2011;516;2;Return
1241;556187;6/8/2011;517;2;Sale
1242;562718;8/7/2011;517;4;Sale
1243;581489;12/8/2011;517;3;Sale
1244;559669;7/10/2011;518;4;Sale
1245;572891;10/26/2011;518;1;Sale
1246;542932;2/2/2011;519;2;Sale
1247;544407;2/18/2011;519;2;Sale
1248;545904;3/7/2011;519;2;Sale
1249;546421;3/11/2011;519;2;Sale
1250;555502;6/3/2011;519;4;Sale
1251;C557638;6/16/2011;519;1;Return
1252;C580762;12/1/2011;519;2;Return
1253;561885;7/29/2011;520;3;Sale
1254;575369;11/9/2011;520;2;Sale
1255;559638;7/10/2011;521;2;Sale
1256;563833;8/18/2011;521;3;Sale
1257;573762;10/31/2011;521;2;Sale
1258;578745;11/24/2011;521;3;Sale
1259;559910;7/13/2011;522;1;Sale
1260;C573271;10/25/2011;522;1;Return
1261;549301;4/7/2011;524;1;Sale
1262;570662;10/11/2011;524;2;Sale
1263;543013;2/2/2011;525;2;Sale
1264;C550648;4/14/2011;525;3;Return
1265;561750;7/28/2011;526;1;Sale
1266;C544674;2/18/2011;526;3;Return
1267;543466;2/8/2011;527;1;Sale
1268;560894;7/21/2011;527;4;Sale
1269;581068;12/6/2011;527;3;Sale
1270;543452;2/8/2011;528;4;Sale
1271;578233;11/23/2011;528;4;Sale
1272;579779;11/30/2011;528;2;Sale
1273;C560386;7/12/2011;528;3;Return
1274;C569976;10/6/2011;528;3;Return
1275;536385;12/1/2010;529;3;Sale
1276;536866;12/3/2010;529;3;Sale
1277;537371;12/6/2010;529;1;Sale
1278;545995;3/8/2011;529;2;Sale
1279;567720;9/21/2011;529;4;Sale
1280;562286;8/3/2011;530;1;Sale
1281;C560099;7/10/2011;530;4;Return
1282;547366;3/22/2011;531;4;Sale
1283;552244;5/6/2011;531;3;Sale
1284;563571;8/17/2011;531;4;Sale
1285;544067;2/15/2011;532;1;Sale
1286;572301;10/21/2011;532;4;Sale
1287;562947;8/10/2011;533;3;Sale
1288;573307;10/28/2011;533;1;Sale
1289;578510;11/24/2011;535;3;Sale
1290;C579172;11/22/2011;535;4;Return
1291;537224;12/5/2010;536;4;Sale
1292;543914;2/14/2011;536;3;Sale
1293;555839;6/7/2011;536;2;Sale
1294;C564945;8/25/2011;536;2;Return
1295;C577395;11/17/2011;536;2;Return
1296;543383;2/7/2011;537;4;Sale
1297;568382;9/26/2011;537;1;Sale
1298;542369;1/27/2011;538;2;Sale
1299;564910;8/30/2011;538;4;Sale
1300;536523;12/1/2010;539;1;Sale
1301;551944;5/4/2011;539;3;Sale
1302;556714;6/13/2011;540;2;Sale
1303;559338;7/7/2011;540;2;Sale
1304;572883;10/26/2011;540;3;Sale
1305;577180;11/17/2011;540;3;Sale
1306;581139;12/7/2011;540;2;Sale
1307;547812;3/25/2011;541;2;Sale
1308;556427;6/10/2011;541;3;Sale
1309;569735;10/5/2011;541;2;Sale
1310;557308;6/19/2011;542;2;Sale
1311;576366;11/14/2011;543;3;Sale
1312;C539100;12/14/2010;543;4;Return
1313;537460;12/7/2010;544;4;Sale
1314;567678;9/21/2011;544;1;Sale
1315;C576866;11/14/2011;544;4;Return
1316;552418;5/9/2011;545;4;Sale
1317;565481;9/4/2011;545;1;Sale
1318;574011;11/1/2011;545;3;Sale
1319;576201;11/14/2011;545;2;Sale
1320;C570963;10/10/2011;546;2;Return
1321;564162;8/22/2011;547;4;Sale
1322;C558061;6/21/2011;548;1;Return
1323;557417;6/19/2011;549;1;Sale
1324;566617;9/13/2011;549;4;Sale
1325;567062;9/15/2011;549;3;Sale
1326;570179;10/7/2011;549;4;Sale
1327;570457;10/10/2011;549;4;Sale
1328;572513;10/24/2011;549;4;Sale
1329;572835;10/25/2011;549;2;Sale
1330;581019;12/6/2011;549;4;Sale
1331;555240;5/31/2011;550;2;Sale
1332;563776;8/18/2011;550;1;Sale
1333;554028;5/20/2011;551;4;Sale
1334;571275;10/14/2011;551;2;Sale
1335;C570406;10/6/2011;551;2;Return
1336;542100;1/25/2011;552;1;Sale
1337;571937;10/19/2011;553;4;Sale
1338;C554332;5/19/2011;553;3;Return
1339;569826;10/6/2011;554;1;Sale
1340;C573030;10/24/2011;554;2;Return
1341;554082;5/20/2011;555;3;Sale
1342;C544669;2/18/2011;555;4;Return
1343;537738;12/8/2010;556;1;Sale
1344;538167;12/9/2010;556;4;Sale
1345;556926;6/15/2011;556;4;Sale
1346;565198;9/1/2011;556;2;Sale
1347;567802;9/21/2011;556;2;Sale
1348;C552301;5/3/2011;557;3;Return
1349;C561198;7/20/2011;557;4;Return
1350;540153;1/5/2011;558;1;Sale
1351;540275;1/6/2011;558;1;Sale
1352;540840;1/11/2011;558;3;Sale
1353;578324;11/23/2011;558;1;Sale
1354;553015;5/12/2011;559;1;Sale
1355;569332;10/2/2011;559;2;Sale
1356;549992;4/13/2011;560;4;Sale
1357;545308;3/1/2011;562;3;Sale
1358;576693;11/16/2011;562;3;Sale
1359;536994;12/3/2010;563;3;Sale
1360;544164;2/16/2011;563;2;Sale
1361;562852;8/9/2011;563;1;Sale
1362;573323;10/28/2011;563;2;Sale
1363;545290;3/1/2011;564;1;Sale
1364;551176;4/26/2011;564;4;Sale
1365;578996;11/27/2011;564;3;Sale
1366;538191;12/10/2010;566;2;Sale
1367;550163;4/14/2011;566;2;Sale
1368;557057;6/16/2011;566;3;Sale
1369;571636;10/17/2011;566;4;Sale
1370;539955;12/23/2010;567;4;Sale
1371;C542366;1/24/2011;567;1;Return
1372;567382;9/19/2011;569;4;Sale
1373;562533;8/4/2011;570;4;Sale
1374;577769;11/21/2011;570;1;Sale
